id,shubetu_id,kokushi_id,school_cd,gakubu_cd,gakka_cd,bunri_type,school_name,school_kananame,gakubu_name,gakka_name
15739,0,2,7396,01R,4X4,2,日本獣医生命科学大学大学院,ニホンジユウイセイメイカガクダイガクダイガクイン,獣医生命科学研究科,獣医学専攻
15740,0,2,7396,01R,58V,2,日本獣医生命科学大学大学院,ニホンジユウイセイメイカガクダイガクダイガクイン,獣医生命科学研究科,獣医保健看護学専攻
15741,0,2,7396,01R,HZ9,2,日本獣医生命科学大学大学院,ニホンジユウイセイメイカガクダイガクダイガクイン,獣医生命科学研究科,その他専攻
15742,0,2,7396,994,HZ9,1,日本獣医生命科学大学大学院,ニホンジユウイセイメイカガクダイガクダイガクイン,その他文系研究科,その他専攻
15743,0,2,7396,995,HZ9,2,日本獣医生命科学大学大学院,ニホンジユウイセイメイカガクダイガクダイガクイン,その他理系研究科,その他専攻
15744,1,2,395,80,92,1,日本女子体育大学,ニホンジヨシタイイクダイガク,体育学部,スポーツ健康学科　幼児発達学専攻
15745,1,2,395,80,H2K,1,日本女子体育大学,ニホンジヨシタイイクダイガク,体育学部,スポーツ健康学科　健康スポーツ学専攻
15746,1,2,395,80,H5L,1,日本女子体育大学,ニホンジヨシタイイクダイガク,体育学部,運動科学科　スポーツ科学専攻
15747,1,2,395,80,H5M,1,日本女子体育大学,ニホンジヨシタイイクダイガク,体育学部,運動科学科　舞踊学専攻
15748,1,2,395,80,HZ8,1,日本女子体育大学,ニホンジヨシタイイクダイガク,体育学部,その他学科
15749,1,2,395,991,HZ8,1,日本女子体育大学,ニホンジヨシタイイクダイガク,その他文系学部,その他学科
15750,1,2,395,992,HZ8,2,日本女子体育大学,ニホンジヨシタイイクダイガク,その他理系学部,その他学科
15751,0,2,7395,657,H2E,1,日本女子体育大学大学院,ニホンジヨシタイイクダイガクダイガクイン,スポーツ科学研究科,スポーツ科学専攻
15752,0,2,7395,657,HZ9,1,日本女子体育大学大学院,ニホンジヨシタイイクダイガクダイガクイン,スポーツ科学研究科,その他専攻
15753,0,2,7395,994,HZ9,1,日本女子体育大学大学院,ニホンジヨシタイイクダイガクダイガクイン,その他文系研究科,その他専攻
15754,0,2,7395,995,HZ9,2,日本女子体育大学大学院,ニホンジヨシタイイクダイガクダイガクイン,その他理系研究科,その他専攻
15755,1,2,394,25,64,1,日本女子大学,ニホンジヨシダイガク,人間社会学部,現代社会学科
15756,1,2,394,25,75,1,日本女子大学,ニホンジヨシダイガク,人間社会学部,社会福祉学科
15757,1,2,394,25,169,1,日本女子大学,ニホンジヨシダイガク,人間社会学部,文化学科
15758,1,2,394,25,218,1,日本女子大学,ニホンジヨシダイガク,人間社会学部,心理学科
15759,1,2,394,25,234,1,日本女子大学,ニホンジヨシダイガク,人間社会学部,教育学科
15760,1,2,394,25,HZ8,1,日本女子大学,ニホンジヨシダイガク,人間社会学部,その他学科
15761,1,2,394,41,138,1,日本女子大学,ニホンジヨシダイガク,文学部,日本文学科
15762,1,2,394,41,146,1,日本女子大学,ニホンジヨシダイガク,文学部,英文学科
15763,1,2,394,41,208,1,日本女子大学,ニホンジヨシダイガク,文学部,史学科
15764,1,2,394,41,HZ8,1,日本女子大学,ニホンジヨシダイガク,文学部,その他学科
15765,1,2,394,93,264,1,日本女子大学,ニホンジヨシダイガク,家政学部,家政経済学科
15766,1,2,394,93,287,1,日本女子大学,ニホンジヨシダイガク,家政学部,被服学科
15767,1,2,394,93,293,1,日本女子大学,ニホンジヨシダイガク,家政学部,児童学科
15768,1,2,394,93,45G,1,日本女子大学,ニホンジヨシダイガク,家政学部,住居学科　居住環境デザイン専攻
15769,1,2,394,93,45H,1,日本女子大学,ニホンジヨシダイガク,家政学部,住居学科　建築環境デザイン専攻
15770,1,2,394,93,5G2,1,日本女子大学,ニホンジヨシダイガク,家政学部,食物学科　管理栄養士専攻
15771,1,2,394,93,5G3,1,日本女子大学,ニホンジヨシダイガク,家政学部,食物学科　食物学専攻
15772,1,2,394,93,66N,1,日本女子大学,ニホンジヨシダイガク,家政学部,住居学科　建築デザイン専攻
15773,1,2,394,93,HZ8,1,日本女子大学,ニホンジヨシダイガク,家政学部,その他学科
15774,1,2,394,101,387,2,日本女子大学,ニホンジヨシダイガク,理学部,数物科学科
15775,1,2,394,101,664,2,日本女子大学,ニホンジヨシダイガク,理学部,物質生物科学科
15776,1,2,394,101,HZ8,2,日本女子大学,ニホンジヨシダイガク,理学部,その他学科
15777,1,2,394,991,HZ8,1,日本女子大学,ニホンジヨシダイガク,その他文系学部,その他学科
15778,1,2,394,992,HZ8,2,日本女子大学,ニホンジヨシダイガク,その他理系学部,その他学科
15779,0,2,7394,678,4N8,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,家政学研究科,児童学専攻
15780,0,2,7394,678,4X2,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,家政学研究科,住居学専攻
15781,0,2,7394,678,5F6,2,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,家政学研究科,食物・栄養学専攻
15782,0,2,7394,678,5X8,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,家政学研究科,生活経済専攻
15783,0,2,7394,678,8A7,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,家政学研究科,被服学専攻
15784,0,2,7394,678,HZ9,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,家政学研究科,その他専攻
15785,0,2,7394,827,3A5,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,人間社会研究科,教育学専攻
15786,0,2,7394,827,3Q5,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,人間社会研究科,現代社会論専攻
15787,0,2,7394,827,4V3,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,人間社会研究科,社会福祉学専攻
15788,0,2,7394,827,5H2,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,人間社会研究科,心理学専攻
15789,0,2,7394,827,790,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,人間社会研究科,相関文化論専攻
15790,0,2,7394,827,HZ9,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,人間社会研究科,その他専攻
15791,0,2,7394,829,5N7,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,人間生活学研究科,人間発達学専攻
15792,0,2,7394,829,5X2,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,人間生活学研究科,生活環境学専攻
15793,0,2,7394,829,HZ9,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,人間生活学研究科,その他専攻
15794,0,2,7394,929,1U5,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,文学研究科,英文学専攻
15795,0,2,7394,929,4J9,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,文学研究科,史学専攻
15796,0,2,7394,929,7W8,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,文学研究科,日本文学専攻
15797,0,2,7394,929,HZ9,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,文学研究科,その他専攻
15798,0,2,7394,958,5S7,2,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,理学研究科,数理・物性構造科学専攻
15799,0,2,7394,958,8G1,2,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,理学研究科,物質・生物機能科学専攻
15800,0,2,7394,958,HZ9,2,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,理学研究科,その他専攻
15801,0,2,7394,994,HZ9,1,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,その他文系研究科,その他専攻
15802,0,2,7394,995,HZ9,2,日本女子大学大学院,ニホンジヨシダイガクダイガクイン,その他理系研究科,その他専攻
15803,1,2,793,693,974,2,日本赤十字秋田看護大学,ニホンセキジユウジアキタカンゴダイガク,看護学部,看護学科
15804,1,2,793,693,HZ8,2,日本赤十字秋田看護大学,ニホンセキジユウジアキタカンゴダイガク,看護学部,その他学科
15805,1,2,793,991,HZ8,1,日本赤十字秋田看護大学,ニホンセキジユウジアキタカンゴダイガク,その他文系学部,その他学科
15806,1,2,793,992,HZ8,2,日本赤十字秋田看護大学,ニホンセキジユウジアキタカンゴダイガク,その他理系学部,その他学科
15807,0,2,7793,692,2R9,2,日本赤十字秋田看護大学大学院,ニホンセキジユウジアキタカンゴダイガクダイガクイン,看護学研究科,看護学専攻
15808,0,2,7793,692,94X,2,日本赤十字秋田看護大学大学院,ニホンセキジユウジアキタカンゴダイガクダイガクイン,看護学研究科,共同看護学専攻
15809,0,2,7793,692,HZ9,2,日本赤十字秋田看護大学大学院,ニホンセキジユウジアキタカンゴダイガクダイガクイン,看護学研究科,その他専攻
15810,0,2,7793,994,HZ9,1,日本赤十字秋田看護大学大学院,ニホンセキジユウジアキタカンゴダイガクダイガクイン,その他文系研究科,その他専攻
15811,0,2,7793,995,HZ9,2,日本赤十字秋田看護大学大学院,ニホンセキジユウジアキタカンゴダイガクダイガクイン,その他理系研究科,その他専攻
15812,1,2,893,693,974,2,日本赤十字看護大学,ニホンセキジユウジカンゴダイガク,看護学部,看護学科
15813,1,2,893,693,HZ8,2,日本赤十字看護大学,ニホンセキジユウジカンゴダイガク,看護学部,その他学科
15814,1,2,893,991,HZ8,1,日本赤十字看護大学,ニホンセキジユウジカンゴダイガク,その他文系学部,その他学科
15815,1,2,893,992,HZ8,2,日本赤十字看護大学,ニホンセキジユウジカンゴダイガク,その他理系学部,その他学科
15816,0,2,7893,692,1NY,2,日本赤十字看護大学大学院,ニホンセキジユウジカンゴダイガクダイガクイン,看護学研究科,国際保健助産学専攻
15817,0,2,7893,692,2R9,2,日本赤十字看護大学大学院,ニホンセキジユウジカンゴダイガクダイガクイン,看護学研究科,看護学専攻
15818,0,2,7893,692,76I,2,日本赤十字看護大学大学院,ニホンセキジユウジカンゴダイガクダイガクイン,看護学研究科,共同災害看護学専攻
15819,0,2,7893,692,HZ9,2,日本赤十字看護大学大学院,ニホンセキジユウジカンゴダイガクダイガクイン,看護学研究科,その他専攻
15820,0,2,7893,994,HZ9,1,日本赤十字看護大学大学院,ニホンセキジユウジカンゴダイガクダイガクイン,その他文系研究科,その他専攻
15821,0,2,7893,995,HZ9,2,日本赤十字看護大学大学院,ニホンセキジユウジカンゴダイガクダイガクイン,その他理系研究科,その他専攻
15822,1,2,969,693,974,2,日本赤十字九州国際看護大学,ニホンセキジユウジキユウシユウコクサイカンゴダイガク,看護学部,看護学科
15823,1,2,969,693,HZ8,2,日本赤十字九州国際看護大学,ニホンセキジユウジキユウシユウコクサイカンゴダイガク,看護学部,その他学科
15824,1,2,969,991,HZ8,1,日本赤十字九州国際看護大学,ニホンセキジユウジキユウシユウコクサイカンゴダイガク,その他文系学部,その他学科
15825,1,2,969,992,HZ8,2,日本赤十字九州国際看護大学,ニホンセキジユウジキユウシユウコクサイカンゴダイガク,その他理系学部,その他学科
15826,0,2,7969,692,2R9,2,日本赤十字九州国際看護大学大学院,ニホンセキジユウジキユウシユウコクサイカンゴダイガクダイガクイン,看護学研究科,看護学専攻
15827,0,2,7969,692,94X,2,日本赤十字九州国際看護大学大学院,ニホンセキジユウジキユウシユウコクサイカンゴダイガクダイガクイン,看護学研究科,共同看護学専攻
15828,0,2,7969,692,HZ9,2,日本赤十字九州国際看護大学大学院,ニホンセキジユウジキユウシユウコクサイカンゴダイガクダイガクイン,看護学研究科,その他専攻
15829,0,2,7969,994,HZ9,1,日本赤十字九州国際看護大学大学院,ニホンセキジユウジキユウシユウコクサイカンゴダイガクダイガクイン,その他文系研究科,その他専攻
15830,0,2,7969,995,HZ9,2,日本赤十字九州国際看護大学大学院,ニホンセキジユウジキユウシユウコクサイカンゴダイガクダイガクイン,その他理系研究科,その他専攻
15831,1,2,232,693,974,2,日本赤十字豊田看護大学,ニホンセキジユウジトヨタカンゴダイガク,看護学部,看護学科
15832,1,2,232,693,HZ8,2,日本赤十字豊田看護大学,ニホンセキジユウジトヨタカンゴダイガク,看護学部,その他学科
15833,1,2,232,991,HZ8,1,日本赤十字豊田看護大学,ニホンセキジユウジトヨタカンゴダイガク,その他文系学部,その他学科
15834,1,2,232,992,HZ8,2,日本赤十字豊田看護大学,ニホンセキジユウジトヨタカンゴダイガク,その他理系学部,その他学科
15835,0,2,7232,692,2R9,2,日本赤十字豊田看護大学大学院,ニホンセキジユウジトヨタカンゴダイガクダイガクイン,看護学研究科,看護学専攻
15836,0,2,7232,692,94X,2,日本赤十字豊田看護大学大学院,ニホンセキジユウジトヨタカンゴダイガクダイガクイン,看護学研究科,共同看護学専攻
15837,0,2,7232,692,HZ9,2,日本赤十字豊田看護大学大学院,ニホンセキジユウジトヨタカンゴダイガクダイガクイン,看護学研究科,その他専攻
15838,0,2,7232,994,HZ9,1,日本赤十字豊田看護大学大学院,ニホンセキジユウジトヨタカンゴダイガクダイガクイン,その他文系研究科,その他専攻
15839,0,2,7232,995,HZ9,2,日本赤十字豊田看護大学大学院,ニホンセキジユウジトヨタカンゴダイガクダイガクイン,その他理系研究科,その他専攻
15840,1,2,958,693,974,2,日本赤十字広島看護大学,ニホンセキジユウジヒロシマカンゴダイガク,看護学部,看護学科
15841,1,2,958,693,HZ8,2,日本赤十字広島看護大学,ニホンセキジユウジヒロシマカンゴダイガク,看護学部,その他学科
15842,1,2,958,991,HZ8,1,日本赤十字広島看護大学,ニホンセキジユウジヒロシマカンゴダイガク,その他文系学部,その他学科
15843,1,2,958,992,HZ8,2,日本赤十字広島看護大学,ニホンセキジユウジヒロシマカンゴダイガク,その他理系学部,その他学科
15844,0,2,7958,692,2R9,2,日本赤十字広島看護大学大学院,ニホンセキジユウジヒロシマカンゴダイガクダイガクイン,看護学研究科,看護学専攻
15845,0,2,7958,692,94X,2,日本赤十字広島看護大学大学院,ニホンセキジユウジヒロシマカンゴダイガクダイガクイン,看護学研究科,共同看護学専攻
15846,0,2,7958,692,HZ9,2,日本赤十字広島看護大学大学院,ニホンセキジユウジヒロシマカンゴダイガクダイガクイン,看護学研究科,その他専攻
15847,0,2,7958,994,HZ9,1,日本赤十字広島看護大学大学院,ニホンセキジユウジヒロシマカンゴダイガクダイガクイン,その他文系研究科,その他専攻
15848,0,2,7958,995,HZ9,2,日本赤十字広島看護大学大学院,ニホンセキジユウジヒロシマカンゴダイガクダイガクイン,その他理系研究科,その他専攻
15849,1,2,750,693,974,2,日本赤十字北海道看護大学,ニホンセキジユウジホツカイドウカンゴダイガク,看護学部,看護学科
15850,1,2,750,693,HZ8,2,日本赤十字北海道看護大学,ニホンセキジユウジホツカイドウカンゴダイガク,看護学部,その他学科
15851,1,2,750,991,HZ8,1,日本赤十字北海道看護大学,ニホンセキジユウジホツカイドウカンゴダイガク,その他文系学部,その他学科
15852,1,2,750,992,HZ8,2,日本赤十字北海道看護大学,ニホンセキジユウジホツカイドウカンゴダイガク,その他理系学部,その他学科
15853,0,2,7750,692,2R9,2,日本赤十字北海道看護大学大学院,ニホンセキジユウジホツカイドウカンゴダイガクダイガクイン,看護学研究科,看護学専攻
15854,0,2,7750,692,94X,2,日本赤十字北海道看護大学大学院,ニホンセキジユウジホツカイドウカンゴダイガクダイガクイン,看護学研究科,共同看護学専攻
15855,0,2,7750,692,HZ9,2,日本赤十字北海道看護大学大学院,ニホンセキジユウジホツカイドウカンゴダイガクダイガクイン,看護学研究科,その他専攻
15856,0,2,7750,994,HZ9,1,日本赤十字北海道看護大学大学院,ニホンセキジユウジホツカイドウカンゴダイガクダイガクイン,その他文系研究科,その他専攻
15857,0,2,7750,995,HZ9,2,日本赤十字北海道看護大学大学院,ニホンセキジユウジホツカイドウカンゴダイガクダイガクイン,その他理系研究科,その他専攻
15858,1,2,397,80,HB7,1,日本体育大学,ニホンタイイクダイガク,体育学部,健康学科
15859,1,2,397,80,HCT,1,日本体育大学,ニホンタイイクダイガク,体育学部,社会体育学科
15860,1,2,397,80,HIU,1,日本体育大学,ニホンタイイクダイガク,体育学部,体育学科
15861,1,2,397,80,HNN,1,日本体育大学,ニホンタイイクダイガク,体育学部,武道学科
15862,1,2,397,80,HZ8,1,日本体育大学,ニホンタイイクダイガク,体育学部,その他学科
15863,1,2,397,269,440,1,日本体育大学,ニホンタイイクダイガク,スポーツ文化学部,武道教育学科
15864,1,2,397,269,448,1,日本体育大学,ニホンタイイクダイガク,スポーツ文化学部,スポーツ国際学科
15865,1,2,397,269,HZ8,1,日本体育大学,ニホンタイイクダイガク,スポーツ文化学部,その他学科
15866,1,2,397,580,68L,1,日本体育大学,ニホンタイイクダイガク,児童スポーツ教育学部,児童スポーツ教育学科
15867,1,2,397,580,HZ8,1,日本体育大学,ニホンタイイクダイガク,児童スポーツ教育学部,その他学科
15868,1,2,397,791,09E,1,日本体育大学,ニホンタイイクダイガク,スポーツマネジメント学部,スポーツライフマネジメント学科
15869,1,2,397,791,H2B,1,日本体育大学,ニホンタイイクダイガク,スポーツマネジメント学部,スポーツマネジメント学科
15870,1,2,397,791,HZ8,1,日本体育大学,ニホンタイイクダイガク,スポーツマネジメント学部,その他学科
15871,1,2,397,938,75J,2,日本体育大学,ニホンタイイクダイガク,保健医療学部,整復医療学科
15872,1,2,397,938,75K,2,日本体育大学,ニホンタイイクダイガク,保健医療学部,救急医療学科
15873,1,2,397,938,HZ8,2,日本体育大学,ニホンタイイクダイガク,保健医療学部,その他学科
15874,1,2,397,991,HZ8,1,日本体育大学,ニホンタイイクダイガク,その他文系学部,その他学科
15875,1,2,397,992,HZ8,2,日本体育大学,ニホンタイイクダイガク,その他理系学部,その他学科
15876,0,2,7397,649,487,2,日本体育大学大学院,ニホンタイイクダイガクダイガクイン,保健医療学研究科,保健医療学専攻
15877,0,2,7397,649,HZ9,2,日本体育大学大学院,ニホンタイイクダイガクダイガクイン,保健医療学研究科,その他専攻
15878,0,2,7397,697,658,1,日本体育大学大学院,ニホンタイイクダイガクダイガクイン,教育学研究科,実践教科教育学専攻
15879,0,2,7397,697,HZ9,1,日本体育大学大学院,ニホンタイイクダイガクダイガクイン,教育学研究科,その他専攻
15880,0,2,7397,885,0XW,1,日本体育大学大学院,ニホンタイイクダイガクダイガクイン,体育科学研究科,コーチング学専攻
15881,0,2,7397,885,HIT,1,日本体育大学大学院,ニホンタイイクダイガクダイガクイン,体育科学研究科,体育科学専攻
15882,0,2,7397,885,HZ9,1,日本体育大学大学院,ニホンタイイクダイガクダイガクイン,体育科学研究科,その他専攻
15883,0,2,7397,994,HZ9,1,日本体育大学大学院,ニホンタイイクダイガクダイガクイン,その他文系研究科,その他専攻
15884,0,2,7397,995,HZ9,2,日本体育大学大学院,ニホンタイイクダイガクダイガクイン,その他理系研究科,その他専攻
15885,1,2,389,1,2,1,日本大学,ニホンダイガク,法学部,法律学科
15886,1,2,389,1,20,1,日本大学,ニホンダイガク,法学部,政治経済学科
15887,1,2,389,1,81,1,日本大学,ニホンダイガク,法学部,新聞学科
15888,1,2,389,1,3F2,1,日本大学,ニホンダイガク,法学部,経営法学科
15889,1,2,389,1,3T5,1,日本大学,ニホンダイガク,法学部,公共政策学科
15890,1,2,389,1,HZ8,1,日本大学,ニホンダイガク,法学部,その他学科
15891,1,2,389,4,17,1,日本大学,ニホンダイガク,経済学部,経済学科
15892,1,2,389,4,32,1,日本大学,ニホンダイガク,経済学部,産業経営学科
15893,1,2,389,4,841,1,日本大学,ニホンダイガク,経済学部,金融公共経済学科
15894,1,2,389,4,HZ8,1,日本大学,ニホンダイガク,経済学部,その他学科
15895,1,2,389,9,30,1,日本大学,ニホンダイガク,商学部,経営学科
15896,1,2,389,9,36,1,日本大学,ニホンダイガク,商学部,商業学科
15897,1,2,389,9,2G6,1,日本大学,ニホンダイガク,商学部,会計学科
15898,1,2,389,9,HZ8,1,日本大学,ニホンダイガク,商学部,その他学科
15899,1,2,389,31,67,1,日本大学,ニホンダイガク,国際関係学部,国際関係学科
15900,1,2,389,31,68,1,日本大学,ニホンダイガク,国際関係学部,国際文化学科
15901,1,2,389,31,70,1,日本大学,ニホンダイガク,国際関係学部,国際教養学科
15902,1,2,389,31,307,1,日本大学,ニホンダイガク,国際関係学部,国際ビジネス情報学科
15903,1,2,389,31,33X,1,日本大学,ニホンダイガク,国際関係学部,国際総合政策学科
15904,1,2,389,31,4B2,1,日本大学,ニホンダイガク,国際関係学部,国際交流学科
15905,1,2,389,31,HZ8,1,日本大学,ニホンダイガク,国際関係学部,その他学科
15906,1,2,389,81,H36,1,日本大学,ニホンダイガク,芸術学部,デザイン学科
15907,1,2,389,81,H5P,1,日本大学,ニホンダイガク,芸術学部,映画学科
15908,1,2,389,81,H62,1,日本大学,ニホンダイガク,芸術学部,演劇学科
15909,1,2,389,81,H6V,1,日本大学,ニホンダイガク,芸術学部,音楽学科
15910,1,2,389,81,HCM,1,日本大学,ニホンダイガク,芸術学部,写真学科
15911,1,2,389,81,HN7,1,日本大学,ニホンダイガク,芸術学部,美術学科
15912,1,2,389,81,HOB,1,日本大学,ニホンダイガク,芸術学部,文芸学科
15913,1,2,389,81,HOE,1,日本大学,ニホンダイガク,芸術学部,放送学科
15914,1,2,389,81,HZ8,1,日本大学,ニホンダイガク,芸術学部,その他学科
15915,1,2,389,100,56,1,日本大学,ニホンダイガク,文理学部,社会学科
15916,1,2,389,100,75,1,日本大学,ニホンダイガク,文理学部,社会福祉学科
15917,1,2,389,100,0LZ,2,日本大学,ニホンダイガク,文理学部,物理生命システム科学科
15918,1,2,389,100,142,1,日本大学,ニホンダイガク,文理学部,国文学科
15919,1,2,389,100,146,1,日本大学,ニホンダイガク,文理学部,英文学科
15920,1,2,389,100,149,1,日本大学,ニホンダイガク,文理学部,ドイツ文学科
15921,1,2,389,100,208,1,日本大学,ニホンダイガク,文理学部,史学科
15922,1,2,389,100,216,1,日本大学,ニホンダイガク,文理学部,地理学科
15923,1,2,389,100,217,1,日本大学,ニホンダイガク,文理学部,哲学科
15924,1,2,389,100,218,1,日本大学,ニホンダイガク,文理学部,心理学科
15925,1,2,389,100,234,1,日本大学,ニホンダイガク,文理学部,教育学科
15926,1,2,389,100,380,2,日本大学,ニホンダイガク,文理学部,数学科
15927,1,2,389,100,393,2,日本大学,ニホンダイガク,文理学部,物理学科
15928,1,2,389,100,412,2,日本大学,ニホンダイガク,文理学部,地球科学科
15929,1,2,389,100,4HS,1,日本大学,ニホンダイガク,文理学部,中国語中国文化学科
15930,1,2,389,100,650,2,日本大学,ニホンダイガク,文理学部,生命科学科
15931,1,2,389,100,679,2,日本大学,ニホンダイガク,文理学部,化学科
15932,1,2,389,100,7B3,2,日本大学,ニホンダイガク,文理学部,地球システム科学科
15933,1,2,389,100,HDD,2,日本大学,ニホンダイガク,文理学部,情報システム解析学科
15934,1,2,389,100,HE4,2,日本大学,ニホンダイガク,文理学部,情報科学科
15935,1,2,389,100,HIU,1,日本大学,ニホンダイガク,文理学部,体育学科
15936,1,2,389,100,HZ8,1,日本大学,ニホンダイガク,文理学部,その他学科
15937,1,2,389,102,380,2,日本大学,ニホンダイガク,理工学部,数学科
15938,1,2,389,102,393,2,日本大学,ニホンダイガク,理工学部,物理学科
15939,1,2,389,102,438,2,日本大学,ニホンダイガク,理工学部,機械工学科
15940,1,2,389,102,442,2,日本大学,ニホンダイガク,理工学部,精密機械工学科
15941,1,2,389,102,44X,2,日本大学,ニホンダイガク,理工学部,社会交通工学科
15942,1,2,389,102,468,2,日本大学,ニホンダイガク,理工学部,航空宇宙工学科
15943,1,2,389,102,579,2,日本大学,ニホンダイガク,理工学部,土木工学科
15944,1,2,389,102,599,2,日本大学,ニホンダイガク,理工学部,海洋建築工学科
15945,1,2,389,102,69C,2,日本大学,ニホンダイガク,理工学部,まちづくり工学科
15946,1,2,389,102,69D,2,日本大学,ニホンダイガク,理工学部,交通システム工学科
15947,1,2,389,102,927,2,日本大学,ニホンダイガク,理工学部,物質応用化学科
15948,1,2,389,102,H6H,2,日本大学,ニホンダイガク,理工学部,応用情報工学科
15949,1,2,389,102,HB9,2,日本大学,ニホンダイガク,理工学部,建築学科
15950,1,2,389,102,HKG,2,日本大学,ニホンダイガク,理工学部,電気工学科
15951,1,2,389,102,HLQ,2,日本大学,ニホンダイガク,理工学部,電子工学科
15952,1,2,389,102,HM9,2,日本大学,ニホンダイガク,理工学部,電子情報工学科
15953,1,2,389,102,HZ8,2,日本大学,ニホンダイガク,理工学部,その他学科
15954,1,2,389,103,12K,2,日本大学,ニホンダイガク,工学部,生命応用化学科
15955,1,2,389,103,438,2,日本大学,ニホンダイガク,工学部,機械工学科
15956,1,2,389,103,579,2,日本大学,ニホンダイガク,工学部,土木工学科
15957,1,2,389,103,HB9,2,日本大学,ニホンダイガク,工学部,建築学科
15958,1,2,389,103,HEO,2,日本大学,ニホンダイガク,工学部,情報工学科
15959,1,2,389,103,HKU,2,日本大学,ニホンダイガク,工学部,電気電子工学科
15960,1,2,389,103,HZ8,2,日本大学,ニホンダイガク,工学部,その他学科
15961,1,2,389,105,438,2,日本大学,ニホンダイガク,生産工学部,機械工学科
15962,1,2,389,105,56E,2,日本大学,ニホンダイガク,生産工学部,環境安全工学科
15963,1,2,389,105,579,2,日本大学,ニホンダイガク,生産工学部,土木工学科
15964,1,2,389,105,597,2,日本大学,ニホンダイガク,生産工学部,建築工学科
15965,1,2,389,105,59W,2,日本大学,ニホンダイガク,生産工学部,創生デザイン学科
15966,1,2,389,105,665,2,日本大学,ニホンダイガク,生産工学部,応用分子化学科
15967,1,2,389,105,H42,2,日本大学,ニホンダイガク,生産工学部,マネジメント工学科
15968,1,2,389,105,HGQ,2,日本大学,ニホンダイガク,生産工学部,数理情報工学科
15969,1,2,389,105,HKU,2,日本大学,ニホンダイガク,生産工学部,電気電子工学科
15970,1,2,389,105,HZ8,2,日本大学,ニホンダイガク,生産工学部,その他学科
15971,1,2,389,161,921,2,日本大学,ニホンダイガク,薬学部,薬学科
15972,1,2,389,161,HZ8,2,日本大学,ニホンダイガク,薬学部,その他学科
15973,1,2,389,170,93G,1,日本大学,ニホンダイガク,危機管理学部,危機管理学科
15974,1,2,389,170,HZ8,1,日本大学,ニホンダイガク,危機管理学部,その他学科
15975,1,2,389,171,1P9,2,日本大学,ニホンダイガク,医学部,医学科
15976,1,2,389,171,HZ8,2,日本大学,ニホンダイガク,医学部,その他学科
15977,1,2,389,627,H9O,2,日本大学,ニホンダイガク,スポーツ科学部,競技スポーツ学科
15978,1,2,389,627,HZ8,2,日本大学,ニホンダイガク,スポーツ科学部,その他学科
15979,1,2,389,774,4M9,2,日本大学,ニホンダイガク,歯学部,歯学科
15980,1,2,389,774,HZ8,2,日本大学,ニホンダイガク,歯学部,その他学科
15981,1,2,389,805,4M9,2,日本大学,ニホンダイガク,松戸歯学部,歯学科
15982,1,2,389,805,HZ8,2,日本大学,ニホンダイガク,松戸歯学部,その他学科
15983,1,2,389,864,12C,1,日本大学,ニホンダイガク,生物資源科学部,食品ビジネス学科
15984,1,2,389,864,2J2,2,日本大学,ニホンダイガク,生物資源科学部,海洋生物資源科学科
15985,1,2,389,864,4C3,1,日本大学,ニホンダイガク,生物資源科学部,国際地域開発学科
15986,1,2,389,864,59G,2,日本大学,ニホンダイガク,生物資源科学部,食品生命学科
15987,1,2,389,864,630,2,日本大学,ニホンダイガク,生物資源科学部,応用生物科学科
15988,1,2,389,864,680,2,日本大学,ニホンダイガク,生物資源科学部,植物資源科学科
15989,1,2,389,864,698,2,日本大学,ニホンダイガク,生物資源科学部,生物環境工学科
15990,1,2,389,864,6J8,2,日本大学,ニホンダイガク,生物資源科学部,生命化学科
15991,1,2,389,864,7R6,2,日本大学,ニホンダイガク,生物資源科学部,動物資源科学科
15992,1,2,389,864,81O,2,日本大学,ニホンダイガク,生物資源科学部,生命農学科
15993,1,2,389,864,81P,2,日本大学,ニホンダイガク,生物資源科学部,くらしの生物学科
